key,value,date
NO2,0.0506,03/3/31
NO2,0.0488,03/4/1
NO2,0.0462,03/4/2
NO2,0.0472,03/4/3
NO2,0.041,03/4/4
NO2,0.0404,03/4/5
NO2,0.042,03/4/6
NO2,0.0442,03/4/7
NO2,0.0468,03/4/8
NO2,0.0484,03/4/9
NO2,0.045,03/4/10
NO2,0.0466,03/4/11
NO2,0.0442,03/4/12
NO2,0.047,03/4/13
NO2,0.0444,03/4/14
NO2,0.0408,03/4/15
NO2,0.0356,03/4/16
NO2,0.038,03/4/17
NO2,0.0324,03/4/18
NO2,0.0336,03/4/19
NO2,0.0376,03/4/20
NO2,0.0392,03/4/21
NO2,0.0356,03/4/22
NO2,0.0386,03/4/23
NO2,0.045,03/4/24
NO2,0.0452,03/4/25
NO2,0.0434,03/4/26
NO2,0.0492,03/4/27
NO2,0.0462,03/4/28
NO2,0.0384,03/4/29
NO2,0.0358,03/4/30
NO2,0.0362,03/5/1
NO2,0.0302,03/5/2
NO2,0.0332,03/5/3
NO2,0.0362,03/5/4
NO2,0.0374,03/5/5
NO2,0.0408,03/5/6
NO2,0.0426,03/5/7
NO2,0.041,03/5/8
NO2,0.0434,03/5/9
NO2,0.0448,03/5/10
NO2,0.0424,03/5/11
NO2,0.0458,03/5/12
NO2,0.047,03/5/13
NO2,0.0424,03/5/14
NO2,0.0408,03/5/15
NO2,0.0434,03/5/16
NO2,0.044,03/5/17
NO2,0.0476,03/5/18
NO2,0.049,03/5/19
NO2,0.054,03/5/20
NO2,0.0558,03/5/21
NO2,0.051,03/5/22
NO2,0.04,03/5/23
NO2,0.0402,03/5/24
NO2,0.036,03/5/25
NO2,0.0312,03/5/26
NO2,0.0356,03/5/27
NO2,0.0398,03/5/28
NO2,0.037,03/5/29
NO2,0.0386,03/5/30
NO2,0.0402,03/5/31
NO2,0.035,03/6/1
NO2,0.0326,03/6/2
NO2,0.0306,03/6/3
NO2,0.0252,03/6/4
NO2,0.0216,03/6/5
NO2,0.0214,03/6/6
NO2,0.0218,03/6/7
NO2,0.022,03/6/8
NO2,0.0198,03/6/9
NO2,0.0188,03/6/10
NO2,0.018,03/6/11
NO2,0.0168,03/6/12
NO2,0.0152,03/6/13
NO2,0.0164,03/6/14
NO2,0.0172,03/6/15
NO2,0.017,03/6/16
NO2,0.0188,03/6/17
NO2,0.0204,03/6/18
NO2,0.0228,03/6/19
NO2,0.0236,03/6/20
NO2,0.0248,03/6/21
NO2,0.0234,03/6/22
NO2,0.0216,03/6/23
NO2,0.0192,03/6/24
NO2,0.0198,03/6/25
NO2,0.0198,03/6/26
NO2,0.0224,03/6/27
NO2,0.0236,03/6/28
NO2,0.0238,03/6/29
NO2,0.0234,03/6/30
NO2,0.0228,03/7/1
NO2,0.0224,03/7/2
NO2,0.0224,03/7/3
NO2,0.0212,03/7/4
NO2,0.0202,03/7/5
NO2,0.0186,03/7/6
NO2,0.016,03/7/7
NO2,0.0154,03/7/8
NO2,0.0164,03/7/9
NO2,0.0174,03/7/10
NO2,0.0186,03/7/11
NO2,0.0188,03/7/12
NO2,0.0184,03/7/13
NO2,0.0182,03/7/14
NO2,0.017,03/7/15
NO2,0.0164,03/7/16
NO2,0.0174,03/7/17
NO2,0.017,03/7/18
NO2,0.0186,03/7/19
NO2,0.0194,03/7/20
NO2,0.0198,03/7/21
NO2,0.0196,03/7/22
NO2,0.0212,03/7/23
NO2,0.02,03/7/24
NO2,0.02,03/7/25
NO2,0.0186,03/7/26
NO2,0.0174,03/7/27
NO2,0.0162,03/7/28
NO2,0.016,03/7/29
NO2,0.0164,03/7/30
NO2,0.0166,03/7/31
NO2,0.0178,03/8/1
NO2,0.0178,03/8/2
NO2,0.0184,03/8/3
NO2,0.0186,03/8/4
NO2,0.0196,03/8/5
NO2,0.02,03/8/6
NO2,0.0218,03/8/7
NO2,0.0232,03/8/8
NO2,0.024,03/8/9
NO2,0.0252,03/8/10
NO2,0.0258,03/8/11
NO2,0.0282,03/8/12
NO2,0.0278,03/8/13
NO2,0.0262,03/8/14
NO2,0.0256,03/8/15
NO2,0.025,03/8/16
NO2,0.0232,03/8/17
NO2,0.0218,03/8/18
NO2,0.0224,03/8/19
NO2,0.0216,03/8/20
NO2,0.0212,03/8/21
NO2,0.0184,03/8/22
NO2,0.0172,03/8/23
NO2,0.015,03/8/24
NO2,0.0148,03/8/25
NO2,0.0154,03/8/26
NO2,0.0168,03/8/27
NO2,0.0184,03/8/28
NO2,0.0194,03/8/29
NO2,0.02,03/8/30
NO2,0.0202,03/8/31
NO2,0.0208,03/9/1
NO2,0.0208,03/9/2
NO2,0.0232,03/9/3
NO2,0.026,03/9/4
NO2,0.025,03/9/5
NO2,0.0256,03/9/6
NO2,0.027,03/9/7
NO2,0.0256,03/9/8
NO2,0.0218,03/9/9
NO2,0.0238,03/9/10
NO2,0.0244,03/9/11
NO2,0.0248,03/9/12
NO2,0.0256,03/9/13
NO2,0.0292,03/9/14
NO2,0.0296,03/9/15
NO2,0.029,03/9/16
NO2,0.0282,03/9/17
NO2,0.026,03/9/18
NO2,0.022,03/9/19
NO2,0.0196,03/9/20
NO2,0.0194,03/9/21
NO2,0.0186,03/9/22
NO2,0.018,03/9/23
NO2,0.019,03/9/24
NO2,0.02,03/9/25
NO2,0.025,03/9/26
NO2,0.029,03/9/27
NO2,0.0318,03/9/28
NO2,0.0352,03/9/29
NO2,0.0426,03/9/30
NO2,0.0424,03/10/1
NO2,0.0426,03/10/2
NO2,0.0462,03/10/3
NO2,0.0508,03/10/4
NO2,0.05,03/10/5
NO2,0.0474,03/10/6
NO2,0.0468,03/10/7
NO2,0.0456,03/10/8
NO2,0.0462,03/10/9
NO2,0.0486,03/10/10
NO2,0.0522,03/10/11
NO2,0.0472,03/10/12
NO2,0.043,03/10/13
NO2,0.0374,03/10/14
NO2,0.034,03/10/15
NO2,0.0374,03/10/16
NO2,0.0478,03/10/17
NO2,0.0604,03/10/18
NO2,0.0658,03/10/19
NO2,0.0628,03/10/20
NO2,0.059,03/10/21
NO2,0.0542,03/10/22
NO2,0.0474,03/10/23
NO2,0.0436,03/10/24
NO2,0.0538,03/10/25
NO2,0.0546,03/10/26
NO2,0.0536,03/10/27
NO2,0.0542,03/10/28
NO2,0.0628,03/10/29
NO2,0.0566,03/10/30
NO2,0.0566,03/10/31
NO2,0.0582,03/11/1
NO2,0.0558,03/11/2
NO2,0.0466,03/11/3
NO2,0.0456,03/11/4
NO2,0.049,03/11/5
NO2,0.0496,03/11/6
NO2,0.0454,03/11/7
NO2,0.0428,03/11/8
NO2,0.0408,03/11/9
NO2,0.0378,03/11/10
NO2,0.039,03/11/11
NO2,0.047,03/11/12
NO2,0.0544,03/11/13
NO2,0.0598,03/11/14
NO2,0.0646,03/11/15
NO2,0.0642,03/11/16
NO2,0.065,03/11/17
NO2,0.0682,03/11/18
NO2,0.0688,03/11/19
NO2,0.06,03/11/20
NO2,0.057,03/11/21
NO2,0.0528,03/11/22
NO2,0.0478,03/11/23
NO2,0.0464,03/11/24
NO2,0.0498,03/11/25
NO2,0.0492,03/11/26
NO2,0.0462,03/11/27
NO2,0.0438,03/11/28
NO2,0.0412,03/11/29
NO2,0.0456,03/11/30
NO2,0.051,03/12/1
NO2,0.0576,03/12/2
NO2,0.07,03/12/3
NO2,0.0744,03/12/4
NO2,0.0716,03/12/5
NO2,0.0666,03/12/6
NO2,0.0614,03/12/7
NO2,0.0504,03/12/8
NO2,0.0472,03/12/9
NO2,0.0518,03/12/10
NO2,0.056,03/12/11
NO2,0.0622,03/12/12
NO2,0.0696,03/12/13
NO2,0.0756,03/12/14
NO2,0.0732,03/12/15
NO2,0.0786,03/12/16
NO2,0.0812,03/12/17
NO2,0.0822,03/12/18
NO2,0.0742,03/12/19
NO2,0.0728,03/12/20
NO2,0.0692,03/12/21
NO2,0.065,03/12/22
NO2,0.065,03/12/23
NO2,0.076,03/12/24
NO2,0.0784,03/12/25
NO2,0.075,03/12/26
NO2,0.0762,03/12/27
NO2,0.068,03/12/28
NO2,0.0624,03/12/29
NO2,0.0606,03/12/30
NO2,0.0604,03/12/31
NO2,0.0638,04/1/1
NO2,0.0688,04/1/2
NO2,0.0706,04/1/3
NO2,0.0788,04/1/4
NO2,0.0944,04/1/5
NO2,0.1054,04/1/6
NO2,0.1128,04/1/7
NO2,0.1052,04/1/8
NO2,0.0946,04/1/9
NO2,0.0838,04/1/10
NO2,0.0674,04/1/11
NO2,0.055,04/1/12
NO2,0.0582,04/1/13
NO2,0.0588,04/1/14
NO2,0.0594,04/1/15
NO2,0.0576,04/1/16
NO2,0.0568,04/1/17
NO2,0.0546,04/1/18
NO2,0.0548,04/1/19
NO2,0.0534,04/1/20
NO2,0.05,04/1/21
NO2,0.05,04/1/22
NO2,0.0474,04/1/23
NO2,0.041,04/1/24
NO2,0.0372,04/1/25
NO2,0.0436,04/1/26
NO2,0.0454,04/1/27
NO2,0.0486,04/1/28
NO2,0.0562,04/1/29
NO2,0.0612,04/1/30
NO2,0.068,04/1/31
NO2,0.0758,04/2/1
NO2,0.0744,04/2/2
NO2,0.0728,04/2/3
NO2,0.0684,04/2/4
NO2,0.0588,04/2/5
NO2,0.0494,04/2/6
NO2,0.051,04/2/7
NO2,0.051,04/2/8
NO2,0.0524,04/2/9
NO2,0.0536,04/2/10
NO2,0.0634,04/2/11
NO2,0.0702,04/2/12
NO2,0.0708,04/2/13
NO2,0.0676,04/2/14
NO2,0.069,04/2/15
NO2,0.0622,04/2/16
NO2,0.0642,04/2/17
NO2,0.0628,04/2/18
NO2,0.0722,04/2/19
NO2,0.0798,04/2/20
NO2,0.0796,04/2/21
NO2,0.067,04/2/22
NO2,0.0666,04/2/23
NO2,0.0566,04/2/24
NO2,0.0476,04/2/25
NO2,0.047,04/2/26
NO2,0.0504,04/2/27
NO2,0.048,04/2/28
NO2,0.0498,04/3/1
NO2,0.05,04/3/2
NO2,0.0502,04/3/3
NO2,0.0488,04/3/4
NO2,0.051,04/3/5
NO2,0.0498,04/3/6
NO2,0.0508,04/3/7
NO2,0.0482,04/3/8
NO2,0.049,04/3/9
NO2,0.0458,04/3/10
NO2,0.0476,04/3/11
NO2,0.0444,04/3/12
NO2,0.0432,04/3/13
NO2,0.0446,04/3/14
NO2,0.0454,04/3/15
NO2,0.0456,04/3/16
NO2,0.0462,04/3/17
NO2,0.0468,04/3/18
NO2,0.0458,04/3/19
NO2,0.0488,04/3/20
NO2,0.0528,04/3/21
NO2,0.0536,04/3/22
NO2,0.0532,04/3/23
NO2,0.0532,04/3/24
NO2,0.0538,04/3/25
NO2,0.0514,04/3/26
NO2,0.0494,04/3/27
NO2,0.0476,04/3/28
NO2,0.0486,04/3/29
NO2,0.0454,04/3/30
NO2,0.0404,04/3/31
NO2,0.0406,04/4/1
NO2,0.0442,04/4/2
NO2,0.0392,04/4/3
NO2,0.0394,04/4/4
NO2,0.0374,04/4/5
NO2,0.0406,04/4/6
NO2,0.0398,04/4/7
NO2,0.0418,04/4/8
NO2,0.041,04/4/9
NO2,0.0426,04/4/10
NO2,0.0462,04/4/11
NO2,0.0524,04/4/12
NO2,0.0544,04/4/13
NO2,0.0574,04/4/14
NO2,0.0578,04/4/15
NO2,0.0504,04/4/16
NO2,0.0432,04/4/17
NO2,0.044,04/4/18
NO2,0.0428,04/4/19
NO2,0.0464,04/4/20
NO2,0.0498,04/4/21
NO2,0.0486,04/4/22
NO2,0.047,04/4/23
NO2,0.0512,04/4/24
NO2,0.0504,04/4/25
NO2,0.051,04/4/26
NO2,0.051,04/4/27
NO2,0.0506,04/4/28
NO2,0.0436,04/4/29
NO2,0.0418,04/4/30
NO2,0.041,04/5/1
NO2,0.0488,04/5/2
NO2,0.0462,04/5/3
NO2,0.0508,04/5/4
NO2,0.051,04/5/5
NO2,0.0548,04/5/6
NO2,0.0538,04/5/7
NO2,0.0578,04/5/8
NO2,0.0596,04/5/9
NO2,0.0658,04/5/10
NO2,0.0658,04/5/11
NO2,0.0652,04/5/12
NO2,0.0662,04/5/13
NO2,0.067,04/5/14
NO2,0.0624,04/5/15
NO2,0.0618,04/5/16
NO2,0.0578,04/5/17
NO2,0.058,04/5/18
NO2,0.0536,04/5/19
NO2,0.0514,04/5/20
NO2,0.049,04/5/21
NO2,0.0528,04/5/22
NO2,0.052,04/5/23
NO2,0.0518,04/5/24
NO2,0.0518,04/5/25
NO2,0.0478,04/5/26
NO2,0.0442,04/5/27
NO2,0.0454,04/5/28
NO2,0.0502,04/5/29
NO2,0.051,04/5/30
NO2,0.0544,04/5/31
NO2,0.0536,04/6/1
NO2,0.0558,04/6/2
NO2,0.0528,04/6/3
NO2,0.0566,04/6/4
NO2,0.0606,04/6/5
NO2,0.068,04/6/6
NO2,0.0664,04/6/7
NO2,0.07,04/6/8
NO2,0.0666,04/6/9
NO2,0.0652,04/6/10
NO2,0.0648,04/6/11
NO2,0.068,04/6/12
NO2,0.069,04/6/13
NO2,0.0736,04/6/14
NO2,0.0726,04/6/15
NO2,0.0664,04/6/16
NO2,0.0566,04/6/17
NO2,0.0472,04/6/18
NO2,0.0438,04/6/19
NO2,0.0438,04/6/20
NO2,0.048,04/6/21
NO2,0.0542,04/6/22
NO2,0.0574,04/6/23
NO2,0.0588,04/6/24
NO2,0.0552,04/6/25
NO2,0.052,04/6/26
NO2,0.0514,04/6/27
NO2,0.0522,04/6/28
NO2,0.0492,04/6/29
NO2,0.0494,04/6/30
NO2,0.0472,04/7/1
NO2,0.0456,04/7/2
NO2,0.0446,04/7/3
NO2,0.043,04/7/4
NO2,0.0428,04/7/5
NO2,0.0436,04/7/6
NO2,0.0432,04/7/7
NO2,0.0408,04/7/8
NO2,0.0418,04/7/9
NO2,0.0426,04/7/10
NO2,0.0404,04/7/11
NO2,0.0354,04/7/12
NO2,0.0352,04/7/13
NO2,0.0354,04/7/14
NO2,0.0344,04/7/15
NO2,0.0346,04/7/16
NO2,0.0354,04/7/17
NO2,0.0336,04/7/18
NO2,0.0298,04/7/19
NO2,0.0258,04/7/20
NO2,0.0242,04/7/21
NO2,0.023,04/7/22
NO2,0.022,04/7/23
NO2,0.021,04/7/24
NO2,0.0216,04/7/25
NO2,0.0216,04/7/26
NO2,0.0216,04/7/27
NO2,0.023,04/7/28
NO2,0.0252,04/7/29
NO2,0.0248,04/7/30
NO2,0.023,04/7/31
NO2,0.022,04/8/1
NO2,0.0208,04/8/2
NO2,0.019,04/8/3
NO2,0.0178,04/8/4
